Year,Month,Day,Temperature
1940,9,6,20.2
1940,9,8,20.2
1940,8,15,20.4
1940,8,2,20.5
1940,8,3,20.6
1940,8,5,20.6
1940,8,16,20.9
1940,8,4,21
1940,8,6,21.1
1939,2,17,10.7
1939,2,18,10.7
1939,2,19,10.9
1939,2,20,10.9
1939,2,21,11.3
1939,2,22,11.5
1939,2,9,11.7
1939,2,10,11.7
1939,2,11,11.7
1939,2,12,11.7
1939,2,16,11.7
1939,2,6,11.8
1939,2,14,11.8
1939,5,27,11.8
1939,2,13,12
1939,2,15,12
1939,2,23,12
1939,3,2,12
1939,2,2,12.1
1939,2,28,12.1
1939,2,27,12.3
1939,2,24,12.4
1939,2,1,12.5
1939,2,5,12.5
1939,2,25,12.5
1939,2,26,12.5
1939,3,11,12.5
1939,3,12,12.5
1939,4,1,12.5
1939,5,12,12.5
1939,5,26,12.5
1939,2,3,12.6
1939,2,4,12.6
1939,2,7,12.7
1939,2,8,12.7
1939,3,1,12.7
1939,3,4,12.7
1939,3,5,12.8
1939,3,6,12.8
1939,3,9,12.8
1939,3,3,12.9
1939,3,10,12.9
1939,3,14,12.9
1939,3,15,12.9
1939,3,16,13
1939,4,2,13
1939,5,28,13
1939,3,7,13.1
1939,3,8,13.1
1939,3,13,13.1
1939,3,18,13.1
1939,3,26,13.1
1939,3,29,13.1
1939,3,30,13.1
1939,4,3,13.1
1939,3,17,13.2
1939,3,22,13.2
1939,1,29,13.3
1939,1,31,13.3
1939,3,19,13.3
1939,3,25,13.3
1939,3,21,13.4
1939,3,20,13.5
1939,3,23,13.5
1939,3,28,13.5
1939,4,4,13.5
1939,5,1,13.5
1939,5,23,13.5
1939,1,30,13.6
1939,4,21,13.6
1939,5,13,13.6
1939,5,25,13.6
1939,1,24,13.7
1939,1,25,13.7
1939,4,5,13.7
1939,1,18,13.8
1939,3,27,13.8
1939,4,9,13.8
1939,1,22,13.9
1939,1,27,13.9
1939,1,28,13.9
1939,4,19,13.9
1939,1,11,14
1939,1,17,14
1939,1,19,14
1939,1,21,14
1939,1,23,14
1939,1,26,14
1939,5,16,14
1939,1,20,14.1
1939,3,24,14.1
1939,4,6,14.1
1939,1,10,14.2
1939,1,13,14.2
1939,3,31,14.2
1939,4,20,14.2
1939,1,9,14.3
1939,1,14,14.3
1939,1,16,14.3
1939,4,8,14.3
1939,6,16,14.3
1939,1,8,14.4
1939,1,12,14.4
1939,4,22,14.4
1939,1,2,14.5
1939,1,15,14.5
1939,1,3,14.6
1939,1,4,14.6
1939,1,5,14.6
1939,1,7,14.6
1939,1,6,14.7
1939,1,1,14.8
1939,4,7,14.8
1939,4,23,14.8
1939,4,24,14.8
1939,4,26,14.8
1939,4,30,14.8
1939,4,18,14.9
1939,9,12,14.9
1939,9,14,14.9
1939,9,15,14.9
1939,5,11,15
1939,5,20,15
1939,6,17,15
1939,6,21,15
1939,4,15,15.1
1939,5,2,15.1
1939,5,8,15.1
1939,5,17,15.1
1939,4,17,15.2
1939,4,27,15.2
1939,4,29,15.2
1939,4,14,15.3
1939,5,24,15.3
1939,7,12,15.3
1939,4,25,15.4
1939,5,9,15.4
1939,5,22,15.5
1939,4,12,15.6
1939,4,16,15.6
1939,9,16,15.6
1939,4,13,15.7
1939,4,11,15.8
1939,4,10,15.9
1939,5,5,15.9
1939,5,10,15.9
1939,7,13,15.9
1939,5,14,16
1939,6,18,16
1939,9,3,16
1939,9,4,16.1
1939,9,5,16.1
1939,9,6,16.1
1939,5,21,16.2
1939,5,15,16.3
1939,5,19,16.3
1939,5,6,16.4
1939,7,19,16.4
1939,4,28,16.5
1939,5,7,16.5
1939,9,9,16.5
1939,12,14,16.5
1939,5,4,16.6
1939,12,12,16.6
1939,12,29,16.6
1939,5,3,16.7
1939,6,26,16.7
1939,7,11,16.7
1939,12,26,16.7
1939,12,31,16.7
1939,6,2,16.8
1939,11,1,16.8
1939,12,16,16.8
1939,12,25,16.8
1939,12,30,16.8
1939,6,15,16.9
1939,6,28,16.9
1939,8,16,16.9
1939,12,27,16.9
1939,12,28,16.9
1939,5,18,17
1939,6,19,17
1939,9,8,17
1939,12,23,17
1939,5,30,17.1
1939,6,13,17.1
1939,7,20,17.1
1939,12,15,17.1
1939,6,14,17.2
1939,12,24,17.2
1939,8,28,17.3
1939,9,20,17.3
1939,9,21,17.3
1939,10,29,17.3
1939,12,13,17.3
1939,12,19,17.3
1939,12,21,17.3
1939,5,29,17.4
1939,10,12,17.4
1939,12,11,17.4
1939,12,18,17.4
1939,12,22,17.4
1939,6,4,17.5
1939,6,12,17.5
1939,6,20,17.5
1939,8,27,17.5
1939,10,8,17.5
1939,11,15,17.5
1939,11,18,17.5
1939,11,19,17.5
1939,11,30,17.5
1939,12,20,17.5
1939,5,31,17.6
1939,6,7,17.6
1939,6,8,17.6
1939,6,30,17.6
1939,7,5,17.6
1939,8,4,17.6
1939,11,13,17.6
1939,11,17,17.6
1939,12,10,17.6
1939,6,1,17.7
1939,6,29,17.7
1939,7,14,17.7
1939,8,30,17.7
1939,9,18,17.7
1939,11,14,17.7
1939,11,29,17.7
1939,12,2,17.7
1939,6,11,17.8
1939,7,10,17.8
1939,10,13,17.8
1939,11,28,17.8
1939,12,1,17.8
1939,12,3,17.8
1939,12,4,17.8
1939,12,17,17.8
1939,6,3,17.9
1939,6,22,17.9
1939,7,21,17.9
1939,11,27,17.9
1939,6,6,18
1939,6,23,18
1939,7,9,18
1939,11,10,18
1939,11,12,18
1939,11,16,18
1939,11,22,18
1939,11,25,18
1939,6,24,18.1
1939,6,25,18.1
1939,8,7,18.1
1939,8,9,18.1
1939,8,17,18.1
1939,8,31,18.1
1939,11,21,18.1
1939,11,26,18.1
1939,12,7,18.1
1939,6,27,18.2
1939,9,1,18.2
1939,9,11,18.2
1939,9,22,18.2
1939,10,30,18.2
1939,11,11,18.2
1939,11,24,18.2
1939,12,5,18.2
1939,12,8,18.2
1939,12,9,18.2
1939,6,10,18.3
1939,8,8,18.3
1939,9,7,18.3
1939,11,23,18.3
1939,12,6,18.3
1939,6,9,18.4
1939,8,24,18.4
1939,10,31,18.4
1939,11,9,18.4
1939,11,20,18.4
1939,8,18,18.5
1939,9,10,18.5
1939,9,17,18.5
1939,9,19,18.5
1939,11,3,18.5
1939,11,7,18.5
1939,11,8,18.5
1939,8,22,18.6
1939,10,10,18.6
1939,10,14,18.6
1939,10,16,18.6
1939,11,2,18.6
1939,9,13,18.7
1939,10,9,18.7
1939,6,5,18.8
1939,11,4,18.8
1939,11,5,18.8
1939,11,6,18.8
1939,9,2,18.9
1939,10,15,18.9
1939,10,17,18.9
1939,10,27,19
1939,7,1,19.1
1939,7,7,19.1
1939,7,26,19.1
1939,9,23,19.1
1939,10,11,19.1
1939,10,18,19.1
1939,10,23,19.1
1939,7,27,19.2
1939,10,21,19.2
1939,10,25,19.2
1939,10,28,19.2
1939,7,4,19.3
1939,7,18,19.3
1939,8,3,19.3
1939,8,23,19.3
1939,9,26,19.3
1939,10,19,19.3
1939,10,20,19.3
1939,10,24,19.4
1939,10,26,19.4
1939,7,2,19.5
1939,7,3,19.5
1939,7,15,19.5
1939,7,16,19.5
1939,7,22,19.5
1939,10,4,19.5
1939,10,5,19.5
1939,10,7,19.5
1939,10,22,19.5
1939,9,27,19.6
1939,8,21,19.7
1939,9,29,19.7
1939,8,6,19.8
1939,10,6,19.8
1939,7,6,19.9
1939,9,28,19.9
1939,9,30,19.9
1939,10,3,19.9
1939,7,25,20
1939,8,5,20
1939,7,8,20.1
1939,7,24,20.1
1939,8,29,20.1
1939,10,1,20.1
1939,10,2,20.1
1939,7,28,20.2
1939,8,26,20.2
1939,9,24,20.2
1939,7,31,20.3
1939,7,30,20.4
1939,8,19,20.4
1939,7,17,20.5
1939,8,15,20.6
1939,8,20,20.7
1939,7,23,20.8
1939,8,10,20.8
1939,8,25,20.9
1939,8,11,21.1
1939,7,29,21.4
1939,8,12,21.4
1939,8,2,21.7
1939,8,14,21.7
1939,8,1,21.8
1939,8,13,21.9
1938,4,15,11.6
1938,4,30,12
1938,5,29,12.2
1938,5,8,12.3
1938,4,6,12.5
1938,3,25,12.6
1938,3,26,12.8
1938,7,13,12.8
1938,11,9,12.8
1938,7,2,13
1938,3,27,13.1
1938,7,8,13.1
1938,11,24,13.1
1938,3,22,13.2
1938,4,1,13.2
1938,4,9,13.2
1938,6,27,13.2
1938,7,6,13.2
1938,7,7,13.2
1938,5,26,13.4
1938,11,8,13.4
1938,11,14,13.4
1938,4,2,13.5
1938,6,28,13.6
1938,7,10,13.6
1938,11,7,13.6
1938,11,12,13.6
1938,4,16,13.7
1938,5,28,13.7
1938,11,5,13.7
1938,11,13,13.7
1938,1,30,13.8
1938,3,24,13.8
1938,3,28,13.8
1938,5,6,13.8
1938,7,11,13.8
1938,10,23,13.8
1938,11,16,13.8
1938,11,23,13.8
1938,4,7,13.9
1938,5,25,13.9
1938,7,1,13.9
1938,10,21,13.9
1938,11,6,13.9
1938,11,15,13.9
1938,1,28,14
1938,2,2,14
1938,2,3,14
1938,2,9,14
1938,3,29,14
1938,7,12,14
1938,10,20,14
1938,1,24,14.1
1938,1,25,14.1
1938,1,31,14.1
1938,2,1,14.1
1938,2,12,14.1
1938,2,17,14.1
1938,3,19,14.1
1938,3,30,14.1
1938,5,23,14.1
1938,7,29,14.1
1938,10,24,14.1
1938,11,17,14.1
1938,11,28,14.1
1938,12,2,14.1
1938,2,14,14.2
1938,2,20,14.2
1938,3,31,14.2
1938,4,17,14.2
1938,7,5,14.2
1938,7,14,14.2
1938,11,29,14.2
1938,11,30,14.2
1938,12,13,14.2
1938,1,26,14.3
1938,2,4,14.3
1938,2,6,14.3
1938,2,7,14.3
1938,2,10,14.3
1938,2,13,14.3
1938,2,16,14.3
1938,2,18,14.3
1938,2,19,14.3
1938,2,21,14.3
1938,2,23,14.3
1938,2,24,14.3
1938,3,4,14.3
1938,3,21,14.3
1938,3,23,14.3
1938,4,19,14.3
1938,5,24,14.3
1938,5,31,14.3
1938,6,30,14.3
1938,11,10,14.3
1938,12,1,14.3
1938,12,6,14.3
1938,12,10,14.3
1938,12,31,14.3
1938,1,27,14.4
1938,1,29,14.4
1938,2,5,14.4
1938,2,8,14.4
1938,2,15,14.4
1938,2,22,14.4
1938,2,26,14.4
1938,4,8,14.4
1938,4,11,14.4
1938,4,14,14.4
1938,4,18,14.4
1938,5,27,14.4
1938,6,11,14.4
1938,11,18,14.4
1938,11,20,14.4
1938,11,22,14.4
1938,11,25,14.4
1938,12,3,14.4
1938,12,30,14.4
1938,2,25,14.5
1938,6,22,14.5
1938,7,3,14.5
1938,12,4,14.5
1938,12,11,14.5
1938,12,12,14.5
1938,12,25,14.5
1938,12,27,14.5
1938,12,29,14.5
1938,1,23,14.6
1938,2,11,14.6
1938,3,1,14.6
1938,4,10,14.6
1938,11,19,14.6
1938,11,21,14.6
1938,11,26,14.6
1938,11,27,14.6
1938,12,5,14.6
1938,1,21,14.7
1938,1,22,14.7
1938,2,27,14.7
1938,3,18,14.7
1938,4,3,14.7
1938,4,4,14.7
1938,4,13,14.7
1938,5,5,14.7
1938,12,14,14.7
1938,12,24,14.7
1938,12,26,14.7
1938,12,28,14.7
1938,1,14,14.8
1938,3,2,14.8
1938,3,5,14.8
1938,3,6,14.8
1938,3,7,14.8
1938,4,12,14.8
1938,5,7,14.8
1938,5,30,14.8
1938,6,8,14.8
1938,7,15,14.8
1938,10,19,14.8
1938,12,7,14.8
1938,12,9,14.8
1938,12,23,14.8
1938,1,13,14.9
1938,3,10,14.9
1938,3,15,14.9
1938,3,17,14.9
1938,12,8,14.9
1938,2,28,15
1938,3,14,15
1938,12,22,15
1938,1,7,15.1
1938,1,8,15.1
1938,1,20,15.1
1938,3,3,15.1
1938,3,16,15.1
1938,4,23,15.1
1938,5,10,15.1
1938,6,1,15.1
1938,11,3,15.1
1938,12,15,15.1
1938,12,17,15.1
1938,1,2,15.2
1938,1,10,15.2
1938,1,11,15.2
1938,1,12,15.2
1938,1,17,15.2
1938,3,11,15.2
1938,3,12,15.2
1938,3,20,15.2
1938,12,16,15.2
1938,12,21,15.2
1938,1,1,15.3
1938,3,9,15.3
1938,3,13,15.3
1938,5,9,15.3
1938,6,10,15.3
1938,6,26,15.3
1938,10,17,15.3
1938,11,4,15.3
1938,11,11,15.3
1938,1,3,15.4
1938,1,4,15.4
1938,1,5,15.4
1938,1,9,15.4
1938,3,8,15.4
1938,5,3,15.4
1938,12,18,15.4
1938,12,19,15.4
1938,1,6,15.5
1938,1,15,15.5
1938,1,18,15.5
1938,1,19,15.5
1938,4,5,15.5
1938,4,20,15.5
1938,10,25,15.5
1938,12,20,15.5
1938,5,4,15.6
1938,5,15,15.6
1938,4,21,15.7
1938,4,28,15.7
1938,6,6,15.7
1938,8,12,15.7
1938,10,22,15.7
1938,10,26,15.7
1938,10,28,15.7
1938,1,16,15.8
1938,7,16,15.8
1938,10,18,15.8
1938,11,2,15.8
1938,10,29,15.9
1938,4,24,16
1938,6,2,16
1938,6,9,16
1938,7,9,16
1938,8,1,16
1938,10,15,16
1938,10,30,16
1938,10,31,16
1938,4,22,16.1
1938,4,25,16.1
1938,11,1,16.1
1938,5,2,16.2
1938,6,7,16.2
1938,6,13,16.2
1938,10,14,16.2
1938,10,27,16.2
1938,4,29,16.4
1938,5,11,16.4
1938,6,15,16.4
1938,4,27,16.5
1938,6,29,16.5
1938,5,1,16.6
1938,5,14,16.6
1938,4,26,16.7
1938,5,17,16.7
1938,8,14,16.7
1938,8,11,16.8
1938,10,16,16.8
1938,6,3,16.9
1938,6,25,16.9
1938,8,2,16.9
1938,5,18,17.1
1938,5,19,17.1
1938,5,16,17.2
1938,5,20,17.2
1938,5,21,17.2
1938,6,23,17.2
1938,6,24,17.2
1938,7,30,17.2
1938,5,12,17.3
1938,5,13,17.3
1938,5,22,17.3
1938,6,5,17.3
1938,7,17,17.3
1938,6,4,17.4
1938,6,12,17.5
1938,8,13,17.5
1938,7,4,17.6
1938,6,17,17.8
1938,6,14,18
1938,8,17,18
1938,8,3,18.1
1938,10,12,18.2
1938,6,16,18.4
1938,7,20,18.4
1938,6,18,18.6
1938,6,20,18.6
1938,6,19,18.7
1938,7,23,18.7
1938,8,10,18.7
1938,10,13,18.7
1938,8,16,18.8
1938,8,18,18.8
1938,6,21,18.9
1938,7,31,19
1938,7,21,19.1
1938,7,24,19.1
1938,7,26,19.4
1938,7,22,19.5
1938,7,25,19.6
1938,8,4,19.9
1938,7,28,20.1
1938,7,18,20.3
1938,8,9,20.4
1938,7,27,20.7
1938,7,19,20.9
1938,8,15,21
1938,8,5,21.6
1938,8,8,21.9
1938,8,6,22.1
1938,8,7,22.1
1937,1,24,11.5
1937,4,8,11.5
1937,1,23,11.9
1937,1,26,11.9
1937,4,9,11.9
1937,1,22,12
1937,1,21,12.1
1937,4,10,12.1
1937,1,25,12.2
1937,1,30,12.3
1937,1,20,12.4
1937,1,28,12.4
1937,1,27,12.6
1937,1,29,12.6
1937,2,1,12.7
1937,2,12,12.7
1937,2,3,12.8
1937,2,5,12.8
1937,2,10,12.8
1937,2,4,12.9
1937,2,8,12.9
1937,2,15,12.9
1937,3,12,12.9
1937,1,31,13
1937,2,7,13
1937,2,9,13
1937,2,11,13
1937,2,14,13
1937,2,16,13
1937,2,17,13
1937,2,18,13
1937,2,20,13
1937,2,22,13
1937,4,4,13
1937,4,13,13
1937,1,18,13.1
1937,2,2,13.1
1937,2,13,13.1
1937,2,21,13.1
1937,4,3,13.1
1937,1,19,13.2
1937,2,6,13.2
1937,2,19,13.2
1937,2,24,13.2
1937,2,28,13.2
1937,4,11,13.2
1937,4,16,13.2
1937,1,17,13.3
1937,2,27,13.3
1937,3,4,13.3
1937,3,7,13.3
1937,4,7,13.3
1937,2,23,13.4
1937,2,26,13.4
1937,3,9,13.4
1937,4,26,13.4
1937,1,13,13.5
1937,1,16,13.5
1937,3,3,13.5
1937,3,11,13.5
1937,4,5,13.5
1937,1,15,13.6
1937,3,14,13.6
1937,3,1,13.7
1937,3,5,13.7
1937,1,11,13.8
1937,1,14,13.8
1937,2,25,13.8
1937,3,22,13.8
1937,1,8,13.9
1937,1,12,13.9
1937,3,10,13.9
1937,4,21,13.9
1937,12,22,13.9
1937,1,7,14
1937,1,10,14
1937,3,2,14
1937,3,19,14
1937,3,24,14
1937,4,25,14
1937,3,8,14.1
1937,3,13,14.1
1937,3,23,14.1
1937,3,26,14.1
1937,3,30,14.1
1937,4,2,14.1
1937,4,14,14.1
1937,4,17,14.1
1937,4,29,14.1
1937,11,30,14.1
1937,1,9,14.2
1937,3,6,14.2
1937,3,16,14.2
1937,3,27,14.2
1937,3,15,14.3
1937,3,20,14.3
1937,3,21,14.3
1937,4,6,14.4
1937,12,1,14.4
1937,12,21,14.4
1937,12,24,14.4
1937,1,4,14.5
1937,1,5,14.5
1937,3,17,14.5
1937,3,18,14.5
1937,3,25,14.5
1937,4,18,14.5
1937,10,7,14.5
1937,12,8,14.5
1937,4,12,14.6
1937,4,15,14.6
1937,12,9,14.6
1937,12,25,14.6
1937,1,2,14.7
1937,4,19,14.7
1937,8,5,14.7
1937,12,31,14.7
1937,3,28,14.8
1937,10,2,14.8
1937,10,3,14.8
1937,12,5,14.8
1937,12,7,14.8
1937,12,10,14.8
1937,12,23,14.8
1937,1,6,14.9
1937,3,31,14.9
1937,10,4,14.9
1937,12,27,14.9
1937,1,1,15
1937,8,4,15
1937,11,29,15
1937,12,26,15
1937,12,29,15
1937,12,30,15
1937,1,3,15.1
1937,5,1,15.2
1937,12,28,15.2
1937,4,20,15.3
1937,10,6,15.3
1937,12,6,15.3
1937,4,1,15.4
1937,12,20,15.4
1937,6,7,15.5
1937,12,2,15.5
1937,4,24,15.6
1937,8,3,15.6
1937,12,18,15.6
1937,12,19,15.6
1937,8,11,15.7
1937,10,9,15.7
1937,12,4,15.7
1937,4,30,15.8
1937,7,8,15.8
1937,10,5,15.8
1937,11,28,15.8
1937,4,22,15.9
1937,4,23,15.9
1937,10,21,15.9
1937,12,3,15.9
1937,12,13,15.9
1937,12,16,15.9
1937,12,17,15.9
1937,8,20,16
1937,12,14,16
1937,4,28,16.1
1937,12,15,16.1
1937,12,12,16.2
1937,5,2,16.3
1937,5,8,16.3
1937,6,8,16.3
1937,10,22,16.3
1937,11,17,16.3
1937,11,25,16.3
1937,11,26,16.3
1937,11,27,16.3
1937,5,5,16.4
1937,10,23,16.4
1937,12,11,16.4
1937,4,27,16.5
1937,5,9,16.5
1937,7,19,16.5
1937,5,4,16.6
1937,5,6,16.6
1937,5,7,16.6
1937,8,9,16.6
1937,10,12,16.6
1937,11,22,16.6
1937,5,10,16.7
1937,5,12,16.7
1937,7,12,16.7
1937,8,19,16.7
1937,10,10,16.7
1937,10,13,16.7
1937,11,16,16.7
1937,11,19,16.7
1937,5,3,16.8
1937,9,26,16.8
1937,11,15,16.8
1937,11,23,16.8
1937,11,24,16.8
1937,10,11,16.9
1937,11,14,16.9
1937,5,11,17
1937,11,13,17
1937,11,20,17
1937,8,12,17.1
1937,9,4,17.1
1937,11,10,17.1
1937,11,12,17.1
1937,11,21,17.1
1937,8,6,17.2
1937,11,11,17.2
1937,11,18,17.2
1937,10,14,17.3
1937,11,8,17.3
1937,11,9,17.3
1937,10,16,17.4
1937,10,18,17.4
1937,10,31,17.4
1937,11,1,17.4
1937,11,2,17.4
1937,7,7,17.5
1937,8,8,17.5
1937,8,10,17.5
1937,9,19,17.5
1937,10,17,17.5
1937,10,24,17.5
1937,10,30,17.5
1937,11,3,17.5
1937,11,5,17.5
1937,11,6,17.5
1937,11,7,17.5
1937,5,31,17.6
1937,7,3,17.6
1937,10,8,17.6
1937,10,25,17.6
1937,10,29,17.6
1937,5,13,17.7
1937,5,20,17.7
1937,5,26,17.7
1937,10,1,17.7
1937,10,27,17.7
1937,10,28,17.7
1937,11,4,17.7
1937,5,27,17.8
1937,5,30,17.8
1937,7,11,17.8
1937,8,7,17.8
1937,10,19,17.8
1937,5,15,17.9
1937,6,12,17.9
1937,8,13,17.9
1937,9,5,17.9
1937,10,20,17.9
1937,10,26,17.9
1937,6,1,18
1937,6,11,18
1937,5,24,18.1
1937,5,25,18.1
1937,5,29,18.1
1937,6,9,18.1
1937,7,22,18.1
1937,10,15,18.1
1937,5,16,18.2
1937,5,28,18.2
1937,7,13,18.2
1937,7,18,18.2
1937,7,28,18.2
1937,5,14,18.3
1937,7,10,18.3
1937,7,27,18.3
1937,5,23,18.4
1937,6,2,18.4
1937,6,13,18.4
1937,6,15,18.4
1937,7,15,18.4
1937,7,20,18.4
1937,7,25,18.4
1937,9,11,18.4
1937,6,3,18.5
1937,6,5,18.5
1937,6,6,18.5
1937,7,1,18.5
1937,7,23,18.5
1937,8,21,18.5
1937,5,17,18.6
1937,5,19,18.6
1937,5,22,18.6
1937,7,2,18.6
1937,7,14,18.6
1937,6,14,18.7
1937,6,17,18.7
1937,6,30,18.7
1937,9,12,18.7
1937,9,24,18.7
1937,9,25,18.7
1937,5,18,18.8
1937,5,21,18.8
1937,6,4,18.8
1937,6,16,18.8
1937,7,26,18.8
1937,6,18,18.9
1937,7,4,18.9
1937,8,23,18.9
1937,8,26,18.9
1937,6,19,19
1937,9,27,19
1937,6,10,19.1
1937,8,14,19.1
1937,9,16,19.1
1937,8,22,19.2
1937,6,21,19.3
1937,9,28,19.3
1937,9,30,19.3
1937,6,20,19.4
1937,6,22,19.4
1937,6,25,19.4
1937,8,18,19.4
1937,6,27,19.5
1937,7,21,19.5
1937,9,22,19.5
1937,9,23,19.6
1937,9,29,19.6
1937,6,29,19.7
1937,8,15,19.7
1937,9,20,19.7
1937,6,23,19.8
1937,6,24,19.8
1937,6,28,19.8
1937,7,9,19.8
1937,7,16,19.8
1937,8,27,19.8
1937,9,9,19.8
1937,9,13,19.8
1937,9,21,19.8
1937,7,6,19.9
1937,7,17,19.9
1937,9,3,20
1937,8,16,20.1
1937,9,8,20.1
1937,6,26,20.2
1937,7,5,20.2
1937,9,17,20.2
1937,8,17,20.3
1937,9,14,20.3
1937,7,29,20.4
1937,9,15,20.4
1937,9,18,20.4
1937,7,30,20.5
1937,9,7,20.5
1937,7,24,20.6
1937,8,28,20.7
1937,9,6,20.7
1937,9,10,20.8
1937,7,31,20.9
1937,8,29,20.9
1937,8,25,21
1937,8,24,21.3
1937,8,2,21.4
1937,8,1,21.7
1937,9,2,21.7
1937,8,30,21.8
1937,8,31,21.8
1937,9,1,21.8
1936,4,30,11.4
1936,4,12,12
1936,4,14,12.1
1936,4,13,12.2
1936,6,10,12.2
1936,6,11,12.2
1936,6,15,12.2
1936,4,15,12.3
1936,4,9,12.5
1936,5,1,12.7
1936,6,8,12.8
1936,4,17,13
1936,4,18,13.1
1936,4,1,13.2
1936,1,23,13.3
1936,4,10,13.3
1936,4,16,13.3
1936,4,23,13.3
1936,1,22,13.4
1936,1,24,13.4
1936,1,28,13.4
1936,4,24,13.4
1936,1,18,13.5
1936,1,19,13.5
1936,1,20,13.5
1936,1,21,13.5
1936,1,27,13.5
1936,3,30,13.5
1936,1,25,13.6
1936,1,26,13.6
1936,1,29,13.6
1936,3,31,13.6
1936,4,2,13.6
1936,4,5,13.6
1936,4,19,13.6
1936,1,17,13.7
1936,1,15,13.8
1936,1,16,13.8
1936,1,30,13.8
1936,4,11,13.8
1936,1,14,13.9
1936,1,31,13.9
1936,3,28,13.9
1936,6,5,13.9
1936,2,7,14
1936,4,6,14
1936,4,20,14
1936,6,14,14
1936,1,13,14.1
1936,2,9,14.1
1936,3,27,14.1
1936,4,4,14.1
1936,4,7,14.1
1936,4,8,14.1
1936,4,21,14.1
1936,4,22,14.1
1936,1,6,14.2
1936,1,8,14.2
1936,1,12,14.2
1936,2,1,14.2
1936,2,6,14.2
1936,2,8,14.2
1936,4,3,14.2
1936,5,15,14.2
1936,6,9,14.2
1936,6,12,14.2
1936,6,13,14.2
1936,6,17,14.2
1936,1,7,14.3
1936,1,9,14.3
1936,2,10,14.3
1936,2,28,14.3
1936,3,29,14.3
1936,6,4,14.3
1936,1,3,14.4
1936,1,5,14.4
1936,1,10,14.4
1936,2,5,14.4
1936,2,11,14.4
1936,3,26,14.4
1936,1,2,14.5
1936,1,11,14.5
1936,2,25,14.5
1936,3,13,14.5
1936,12,31,14.5
1936,1,4,14.6
1936,2,15,14.6
1936,2,18,14.6
1936,2,19,14.6
1936,2,22,14.6
1936,2,26,14.6
1936,2,27,14.6
1936,2,29,14.6
1936,1,1,14.7
1936,2,4,14.7
1936,2,17,14.7
1936,2,20,14.7
1936,2,21,14.7
1936,3,15,14.7
1936,3,25,14.7
1936,6,6,14.7
1936,6,7,14.7
1936,2,3,14.8
1936,2,13,14.8
1936,2,14,14.8
1936,2,16,14.8
1936,3,1,14.8
1936,3,11,14.8
1936,3,12,14.8
1936,3,14,14.8
1936,2,12,14.9
1936,2,24,14.9
1936,12,30,14.9
1936,2,2,15
1936,2,23,15
1936,3,20,15
1936,3,23,15
1936,4,28,15
1936,7,4,15
1936,3,3,15.1
1936,3,9,15.1
1936,3,16,15.1
1936,3,17,15.1
1936,3,2,15.2
1936,3,4,15.2
1936,3,8,15.2
1936,3,10,15.2
1936,6,16,15.2
1936,12,2,15.2
1936,5,2,15.3
1936,6,1,15.3
1936,10,3,15.3
1936,4,29,15.4
1936,12,27,15.4
1936,3,6,15.5
1936,3,7,15.5
1936,3,19,15.5
1936,3,24,15.5
1936,12,3,15.5
1936,3,5,15.6
1936,9,29,15.6
1936,4,26,15.7
1936,12,26,15.7
1936,12,28,15.7
1936,3,21,15.8
1936,3,22,15.8
1936,4,27,15.8
1936,5,10,15.8
1936,7,10,15.8
1936,7,11,15.8
1936,9,30,15.8
1936,12,29,15.8
1936,4,25,15.9
1936,3,18,16
1936,12,5,16
1936,12,12,16
1936,8,8,16.1
1936,9,15,16.1
1936,10,4,16.1
1936,12,9,16.1
1936,12,18,16.1
1936,12,20,16.1
1936,12,23,16.1
1936,12,24,16.1
1936,12,25,16.1
1936,12,4,16.2
1936,12,7,16.2
1936,12,11,16.2
1936,12,13,16.2
1936,12,19,16.2
1936,12,21,16.2
1936,12,22,16.2
1936,7,17,16.3
1936,11,24,16.3
1936,12,6,16.3
1936,12,10,16.3
1936,12,15,16.3
1936,11,7,16.4
1936,11,17,16.4
1936,12,1,16.4
1936,12,17,16.4
1936,6,26,16.5
1936,8,7,16.5
1936,8,12,16.5
1936,11,20,16.5
1936,11,28,16.5
1936,11,29,16.5
1936,11,25,16.6
1936,11,30,16.6
1936,12,8,16.6
1936,12,14,16.6
1936,12,16,16.6
1936,5,8,16.7
1936,11,10,16.7
1936,5,19,16.8
1936,7,16,16.8
1936,5,4,16.9
1936,5,7,16.9
1936,8,17,16.9
1936,10,7,16.9
1936,10,30,16.9
1936,11,9,16.9
1936,11,11,16.9
1936,11,27,16.9
1936,5,16,17
1936,9,6,17
1936,10,2,17
1936,11,5,17
1936,11,18,17
1936,11,19,17
1936,5,6,17.1
1936,5,11,17.1
1936,11,8,17.1
1936,11,26,17.1
1936,7,12,17.2
1936,10,8,17.2
1936,11,6,17.2
1936,5,14,17.3
1936,9,9,17.3
1936,10,27,17.4
1936,11,4,17.4
1936,11,12,17.4
1936,11,13,17.4
1936,11,14,17.4
1936,11,15,17.4
1936,11,16,17.4
1936,11,21,17.4
1936,7,31,17.5
1936,5,3,17.6
1936,5,5,17.6
1936,5,30,17.6
1936,11,23,17.6
1936,7,29,17.7
1936,5,9,17.8
1936,9,8,17.8
1936,10,11,17.8
1936,10,14,17.8
1936,10,18,17.8
1936,10,29,17.8
1936,5,18,17.9
1936,5,21,17.9
1936,7,18,17.9
1936,8,2,17.9
1936,10,10,17.9
