Year,Latitude,Longitude,Location
2016,29.684535,-82.346389,POINT (-82.346389 29.684534999999997)
2019,29.684560,-82.328297,POINT (-82.328297 29.68456)
2018,29.684577,-82.331595,POINT (-82.331595 29.684576999999997)
2019,29.684578,-82.331823,POINT (-82.331823 29.684577999999995)
2019,29.684579,-82.332072,POINT (-82.332072 29.684579)
2019,29.684581,-82.332307,POINT (-82.332307 29.684581)
2017,29.684582,-82.332578,POINT (-82.332578 29.684582)
2019,29.684583,-82.332768,POINT (-82.332768 29.684583000000003)
2019,29.684583,-82.332769,POINT (-82.332769 29.684583000000003)
2019,29.684592,-82.310438,POINT (-82.310438 29.684592000000002)
2019,29.684633,-82.341970,POINT (-82.34197 29.684633000000005)
2015,29.684637,-82.342176,POINT (-82.342176 29.684637000000002)
2016,29.684640,-82.326376,POINT (-82.326376 29.684639999999998)
2019,29.684648,-82.355160,POINT (-82.35516 29.684648)
2019,29.684650,-82.342833,POINT (-82.342833 29.68465)
2018,29.684657,-82.343168,POINT (-82.34316800000002 29.684657000000005)
2018,29.684670,-82.344106,POINT (-82.344106 29.684670000000004)
2019,29.684678,-82.354366,POINT (-82.354366 29.684678000000005)
2019,29.684688,-82.345709,POINT (-82.345709 29.684687999999998)
2014,29.684696,-82.380710,POINT (-82.38071 29.684696)
2019,29.684742,-82.359009,POINT (-82.359009 29.684742000000004)
2019,29.684747,-82.346513,POINT (-82.346513 29.684747)
2019,29.684773,-82.329346,POINT (-82.329346 29.684772999999996)
2019,29.684791,-82.347947,POINT (-82.347947 29.684791)
2019,29.684794,-82.348540,POINT (-82.34854 29.684793999999997)
2019,29.684794,-82.348524,POINT (-82.348524 29.684793999999997)
2017,29.684795,-82.348706,POINT (-82.348706 29.684795)
2018,29.684795,-82.348701,POINT (-82.348701 29.684795)
2019,29.684795,-82.351152,POINT (-82.351152 29.684795)
2019,29.684796,-82.349096,POINT (-82.349096 29.684796)
2019,29.684797,-82.349310,POINT (-82.34931 29.684796999999996)
2019,29.684799,-82.350716,POINT (-82.350716 29.684799000000005)
2019,29.684800,-82.350016,POINT (-82.350016 29.684800000000003)
2017,29.684803,-82.359070,POINT (-82.35907 29.684803000000002)
2018,29.684807,-82.372342,POINT (-82.372342 29.684807)
2019,29.684833,-82.328294,POINT (-82.328294 29.684833)
2019,29.684846,-82.327508,POINT (-82.327508 29.684846)
2019,29.684864,-82.334614,POINT (-82.334614 29.684864)
2019,29.684870,-82.333480,POINT (-82.33348 29.68487)
2019,29.684870,-82.333550,POINT (-82.33355000000002 29.68487)
2019,29.684872,-82.333154,POINT (-82.333154 29.684872000000002)
2019,29.684894,-82.361569,POINT (-82.361569 29.684894)
2019,29.684904,-82.344724,POINT (-82.344724 29.684904)
2019,29.684907,-82.337422,POINT (-82.337422 29.684907)
2019,29.684909,-82.337648,POINT (-82.337648 29.684909)
2019,29.684914,-82.328293,POINT (-82.328293 29.684914000000003)
2019,29.684915,-82.337953,POINT (-82.337953 29.684915)
2019,29.684916,-82.338039,POINT (-82.338039 29.684916000000005)
2019,29.684917,-82.338293,POINT (-82.338293 29.684917000000002)
2019,29.684917,-82.338289,POINT (-82.338289 29.684917000000002)
2017,29.684980,-82.349475,POINT (-82.349475 29.684980000000003)
2019,29.685017,-82.345700,POINT (-82.3457 29.685017000000002)
2018,29.685020,-82.347412,POINT (-82.34741200000002 29.68502)
2019,29.685035,-82.354364,POINT (-82.354364 29.685034999999996)
2019,29.685049,-82.385297,POINT (-82.385297 29.685049000000003)
2019,29.685219,-82.359413,POINT (-82.35941300000002 29.685219)
2019,29.685228,-82.345694,POINT (-82.345694 29.685227999999995)
2019,29.685247,-82.311269,POINT (-82.311269 29.685247)
2015,29.685254,-82.367986,POINT (-82.367986 29.685254000000004)
2019,29.685258,-82.330751,POINT (-82.330751 29.685258)
2019,29.685258,-82.330751,POINT (-82.330751 29.685258)
2018,29.685309,-82.373391,POINT (-82.373391 29.685309)
2019,29.685327,-82.346504,POINT (-82.346504 29.685327)
2019,29.685330,-82.386266,POINT (-82.386266 29.68533)
2019,29.685371,-82.375964,POINT (-82.375964 29.685371000000004)
2018,29.685421,-82.311268,POINT (-82.311268 29.685421)
2017,29.685444,-82.382027,POINT (-82.382027 29.685443999999997)
2019,29.685456,-82.331952,POINT (-82.331952 29.685456000000002)
2019,29.685477,-82.327929,POINT (-82.327929 29.685477000000002)
2019,29.685497,-82.359497,POINT (-82.359497 29.685497000000005)
2015,29.685507,-82.345694,POINT (-82.345694 29.685506999999998)
2019,29.685512,-82.346503,POINT (-82.346503 29.685512)
2019,29.685521,-82.329535,POINT (-82.329535 29.685521000000005)
2019,29.685525,-82.329754,POINT (-82.329754 29.685525000000002)
2019,29.685527,-82.329839,POINT (-82.329839 29.685527)
2019,29.685533,-82.344663,POINT (-82.344663 29.685533)
2014,29.685570,-82.387256,POINT (-82.387256 29.68557)
2019,29.685647,-82.336773,POINT (-82.336773 29.685647)
2019,29.685677,-82.355156,POINT (-82.355156 29.685677)
2019,29.685707,-82.358862,POINT (-82.358862 29.685707)
2019,29.685717,-82.310428,POINT (-82.310428 29.685717000000004)
2019,29.685723,-82.359505,POINT (-82.35950500000001 29.685723)
2019,29.685727,-82.349028,POINT (-82.349028 29.685726999999996)
2016,29.685731,-82.349228,POINT (-82.349228 29.685731)
2019,29.685735,-82.349419,POINT (-82.349419 29.685735000000005)
2018,29.685737,-82.350377,POINT (-82.350377 29.685737)
2019,29.685740,-82.336064,POINT (-82.336064 29.68574)
2019,29.685740,-82.336226,POINT (-82.336226 29.68574)
2019,29.685744,-82.335246,POINT (-82.335246 29.685744)
2019,29.685746,-82.334826,POINT (-82.334826 29.685746)
2019,29.685746,-82.351278,POINT (-82.351278 29.685746)
2019,29.685746,-82.351278,POINT (-82.351278 29.685746)
2019,29.685754,-82.311267,POINT (-82.311267 29.685754000000003)
2019,29.685764,-82.359504,POINT (-82.359504 29.685764)
2019,29.685852,-82.354037,POINT (-82.354037 29.685852)
2019,29.685853,-82.346503,POINT (-82.346503 29.685852999999998)
2019,29.685857,-82.353748,POINT (-82.353748 29.685856999999995)
2019,29.685936,-82.311266,POINT (-82.311266 29.685936)
2019,29.685940,-82.358923,POINT (-82.358923 29.68594)
2017,29.686006,-82.366677,POINT (-82.366677 29.686006)
2018,29.686014,-82.372331,POINT (-82.372331 29.686014)
2019,29.686034,-82.359500,POINT (-82.3595 29.686034000000003)
2019,29.686152,-82.385276,POINT (-82.385276 29.686152)
2018,29.686168,-82.387260,POINT (-82.38726 29.686168)
2019,29.686169,-82.359481,POINT (-82.359481 29.686169000000003)
2019,29.686185,-82.311265,POINT (-82.311265 29.686184999999995)
2019,29.686200,-82.311265,POINT (-82.311265 29.686199999999996)
2019,29.686292,-82.375538,POINT (-82.375538 29.686292000000005)
2017,29.686296,-82.372325,POINT (-82.37232500000002 29.686296000000002)
2019,29.686332,-82.353258,POINT (-82.353258 29.686331999999997)
2015,29.686368,-82.333994,POINT (-82.333994 29.686368)
2019,29.686399,-82.334094,POINT (-82.334094 29.686399)
2019,29.686419,-82.311264,POINT (-82.311264 29.686418999999997)
2016,29.686429,-82.347364,POINT (-82.347364 29.686429)
2019,29.686436,-82.311264,POINT (-82.311264 29.686436)
2015,29.686449,-82.334948,POINT (-82.334948 29.686449000000003)
2016,29.686450,-82.388222,POINT (-82.388222 29.68645)
2019,29.686468,-82.358566,POINT (-82.358566 29.686468)
2019,29.686497,-82.358691,POINT (-82.358691 29.686497000000003)
2016,29.686538,-82.359108,POINT (-82.35910800000002 29.686538)
2019,29.686538,-82.359125,POINT (-82.359125 29.686538)
2014,29.686539,-82.358939,POINT (-82.358939 29.686539000000003)
2019,29.686539,-82.372321,POINT (-82.372321 29.686539000000003)
2019,29.686554,-82.353420,POINT (-82.35342 29.686554000000005)
2019,29.686556,-82.353930,POINT (-82.35393 29.686556)
2017,29.686560,-82.335709,POINT (-82.335709 29.686560000000004)
2019,29.686571,-82.353244,POINT (-82.353244 29.686571)
2019,29.686583,-82.329764,POINT (-82.329764 29.686583)
2019,29.686637,-82.359425,POINT (-82.359425 29.686637)
2014,29.686677,-82.311263,POINT (-82.311263 29.686677)
2016,29.686701,-82.336566,POINT (-82.336566 29.686701)
2018,29.686702,-82.355149,POINT (-82.355149 29.686701999999997)
2019,29.686728,-82.346501,POINT (-82.346501 29.686728)
2019,29.686729,-82.347359,POINT (-82.347359 29.686729000000003)
2016,29.686741,-82.360348,POINT (-82.360348 29.686740999999998)
2016,29.686758,-82.353241,POINT (-82.353241 29.686758000000005)
2019,29.686793,-82.359423,POINT (-82.359423 29.686793)
2014,29.686798,-82.344568,POINT (-82.344568 29.686798000000003)
2019,29.686813,-82.360347,POINT (-82.360347 29.686813000000004)
2019,29.686905,-82.311260,POINT (-82.31126 29.686905)
2019,29.686943,-82.306864,POINT (-82.30686400000002 29.686943000000003)
2014,29.686945,-82.308226,POINT (-82.308226 29.686945000000005)
2014,29.686952,-82.308952,POINT (-82.308952 29.686952)
2019,29.686955,-82.309428,POINT (-82.309428 29.686955)
2018,29.686960,-82.362169,POINT (-82.362169 29.68696)
2018,29.686960,-82.362169,POINT (-82.362169 29.68696)
2019,29.686971,-82.359437,POINT (-82.359437 29.686971)
2019,29.686972,-82.353239,POINT (-82.353239 29.686972000000004)
2015,29.686981,-82.329246,POINT (-82.329246 29.686981)
2014,29.686982,-82.329509,POINT (-82.329509 29.686981999999997)
2019,29.686992,-82.330478,POINT (-82.330478 29.686992)
2019,29.687038,-82.360347,POINT (-82.360347 29.687038000000005)
2015,29.687052,-82.361288,POINT (-82.361288 29.687052)
2017,29.687084,-82.369537,POINT (-82.369537 29.687084000000002)
2019,29.687090,-82.372997,POINT (-82.372997 29.687089999999998)
2016,29.687122,-82.362170,POINT (-82.36217 29.687122)
2016,29.687128,-82.308569,POINT (-82.308569 29.687128)
2019,29.687128,-82.309519,POINT (-82.309519 29.687128)
2019,29.687140,-82.307650,POINT (-82.30765000000001 29.68714)
2019,29.687146,-82.360349,POINT (-82.360349 29.687146)
2019,29.687150,-82.311258,POINT (-82.311258 29.687150000000003)
2019,29.687160,-82.345411,POINT (-82.345411 29.687160000000002)
2019,29.687170,-82.309519,POINT (-82.309519 29.68717)
2019,29.687176,-82.358861,POINT (-82.358861 29.687176)
2019,29.687177,-82.358926,POINT (-82.358926 29.687177)
2019,29.687178,-82.382586,POINT (-82.382586 29.687177999999996)
2018,29.687179,-82.359113,POINT (-82.359113 29.687179)
2019,29.687180,-82.382814,POINT (-82.382814 29.687180000000005)
2019,29.687182,-82.359281,POINT (-82.359281 29.687182)
2015,29.687185,-82.383806,POINT (-82.38380600000002 29.687185)
2019,29.687194,-82.362170,POINT (-82.36217 29.687194)
2019,29.687215,-82.373398,POINT (-82.373398 29.687215)
2015,29.687217,-82.373612,POINT (-82.373612 29.687217)
2019,29.687219,-82.376481,POINT (-82.376481 29.687219)
2019,29.687219,-82.373666,POINT (-82.373666 29.687219)
2018,29.687221,-82.373713,POINT (-82.373713 29.687221)
2019,29.687228,-82.362169,POINT (-82.362169 29.687228000000005)
2019,29.687237,-82.354829,POINT (-82.35482900000001 29.687237)
2019,29.687238,-82.354161,POINT (-82.354161 29.687238)
2019,29.687238,-82.354146,POINT (-82.354146 29.687238)
2019,29.687239,-82.359461,POINT (-82.359461 29.687239)
2019,29.687243,-82.361289,POINT (-82.361289 29.687243)
2017,29.687244,-82.373826,POINT (-82.373826 29.687243999999996)
2019,29.687246,-82.373833,POINT (-82.373833 29.687246)
2015,29.687247,-82.365121,POINT (-82.365121 29.687247000000003)
2016,29.687256,-82.361289,POINT (-82.361289 29.687256)
2019,29.687259,-82.372672,POINT (-82.372672 29.687259)
2019,29.687296,-82.373936,POINT (-82.373936 29.687296)
2019,29.687304,-82.362169,POINT (-82.362169 29.687303999999997)
2018,29.687333,-82.373967,POINT (-82.373967 29.687333)
2019,29.687344,-82.360352,POINT (-82.360352 29.687344)
2018,29.687353,-82.361290,POINT (-82.36129 29.687353)
2019,29.687354,-82.344527,POINT (-82.344527 29.687354)
2019,29.687355,-82.309520,POINT (-82.30952 29.687355000000004)
2019,29.687361,-82.361290,POINT (-82.36129 29.687361000000003)
2019,29.687384,-82.311256,POINT (-82.311256 29.687384000000005)
2019,29.687389,-82.373971,POINT (-82.373971 29.687389)
2015,29.687402,-82.345408,POINT (-82.345408 29.687402)
2014,29.687414,-82.362167,POINT (-82.362167 29.687414)
2019,29.687414,-82.345408,POINT (-82.345408 29.687414)
2019,29.687463,-82.361291,POINT (-82.361291 29.687463000000005)
2019,29.687466,-82.361291,POINT (-82.361291 29.687466000000004)
2019,29.687532,-82.360353,POINT (-82.360353 29.687532000000004)
2015,29.687552,-82.364391,POINT (-82.364391 29.687552)
2019,29.687555,-82.359452,POINT (-82.359452 29.687555)
2019,29.687563,-82.373973,POINT (-82.373973 29.687563)
2019,29.687571,-82.361292,POINT (-82.361292 29.687571)
2019,29.687612,-82.372671,POINT (-82.372671 29.687612)
2019,29.687651,-82.362164,POINT (-82.362164 29.687651)
2019,29.687666,-82.373973,POINT (-82.373973 29.687666)
2019,29.687684,-82.347349,POINT (-82.347349 29.687684)
2019,29.687707,-82.311250,POINT (-82.31125 29.687707000000003)
2018,29.687714,-82.361283,POINT (-82.361283 29.687714)
2019,29.687714,-82.309521,POINT (-82.309521 29.687714)
2017,29.687717,-82.359469,POINT (-82.359469 29.687716999999996)
2016,29.687762,-82.364383,POINT (-82.364383 29.687761999999996)
2019,29.687774,-82.370914,POINT (-82.370914 29.687774)
2019,29.687798,-82.361268,POINT (-82.361268 29.687798)
2019,29.687799,-82.372766,POINT (-82.372766 29.687799)
2019,29.687823,-82.373859,POINT (-82.373859 29.687823)
2019,29.687851,-82.364380,POINT (-82.36438 29.687851)
2019,29.687852,-82.310405,POINT (-82.310405 29.687851999999996)
2016,29.687857,-82.306745,POINT (-82.306745 29.687857000000005)
2019,29.687857,-82.306745,POINT (-82.306745 29.687857000000005)
2019,29.687857,-82.306745,POINT (-82.306745 29.687857000000005)
2019,29.687862,-82.362161,POINT (-82.362161 29.687862)
2019,29.687866,-82.309521,POINT (-82.309521 29.687866)
2019,29.687868,-82.355096,POINT (-82.355096 29.687868)
2019,29.687870,-82.373825,POINT (-82.373825 29.687869999999997)
2019,29.687890,-82.309521,POINT (-82.309521 29.68789)
2014,29.687893,-82.358783,POINT (-82.358783 29.687893)
2015,29.687897,-82.347345,POINT (-82.347345 29.687897000000003)
2015,29.687899,-82.373810,POINT (-82.37381 29.687899000000005)
2019,29.687899,-82.373810,POINT (-82.37381 29.687899000000005)
2015,29.687901,-82.361261,POINT (-82.361261 29.687901)
2019,29.687930,-82.344480,POINT (-82.34448 29.68793)
2019,29.687934,-82.360341,POINT (-82.360341 29.687933999999995)
2019,29.687935,-82.308551,POINT (-82.308551 29.687935)
2016,29.687937,-82.354151,POINT (-82.354151 29.687937)
2017,29.687940,-82.373794,POINT (-82.373794 29.68794)
2019,29.687958,-82.372839,POINT (-82.372839 29.687957999999995)
2018,29.687980,-82.311244,POINT (-82.311244 29.68798)
2017,29.688004,-82.361254,POINT (-82.361254 29.688004)
2019,29.688025,-82.373781,POINT (-82.373781 29.688025)
2016,29.688042,-82.372868,POINT (-82.372868 29.688041999999996)
2019,29.688052,-82.383465,POINT (-82.383465 29.688052)
2019,29.688068,-82.310402,POINT (-82.310402 29.688068000000005)
2019,29.688081,-82.372879,POINT (-82.372879 29.688081)
2019,29.688090,-82.353139,POINT (-82.353139 29.688089999999995)
2018,29.688121,-82.376480,POINT (-82.37648 29.688121)
2019,29.688131,-82.364372,POINT (-82.364372 29.688131)
2017,29.688135,-82.372896,
2019,29.688154,-82.360340,POINT (-82.36034 29.688154)
2019,29.688157,-82.360340,POINT (-82.36034 29.688157)
2019,29.688195,-82.373755,POINT (-82.373755 29.688194999999997)
2019,29.688232,-82.361243,POINT (-82.361243 29.688232)
2018,29.688240,-82.344466,POINT (-82.344466 29.688239999999997)
2019,29.688249,-82.364374,POINT (-82.364374 29.688249000000003)
2019,29.688312,-82.373056,POINT (-82.373056 29.688312000000003)
2019,29.688343,-82.373210,POINT (-82.37321 29.688343)
2019,29.688353,-82.373535,POINT (-82.373535 29.688353)
2019,29.688360,-82.373459,POINT (-82.37345900000001 29.688360000000003)
2019,29.688457,-82.382157,POINT (-82.382157 29.688456999999996)
2019,29.688519,-82.346092,POINT (-82.346092 29.688519)
2019,29.688519,-82.346364,POINT (-82.346364 29.688519)
2015,29.688521,-82.346997,POINT (-82.346997 29.688521)
2019,29.688521,-82.344543,POINT (-82.344543 29.688521)
2019,29.688651,-82.374029,POINT (-82.374029 29.688651)
2016,29.688655,-82.374874,POINT (-82.374874 29.688655000000004)
2019,29.688661,-82.376686,POINT (-82.376686 29.688661000000003)
2019,29.688662,-82.375607,POINT (-82.375607 29.688662)
2019,29.688662,-82.375601,POINT (-82.375601 29.688662)
2016,29.688667,-82.377723,POINT (-82.377723 29.688667000000002)
2015,29.688672,-82.379586,POINT (-82.379586 29.688672)
2019,29.688733,-82.340550,POINT (-82.34055 29.688733)
2019,29.688755,-82.341692,POINT (-82.341692 29.688755)
2019,29.688779,-82.341691,POINT (-82.341691 29.688778999999997)
2019,29.688798,-82.350626,POINT (-82.350626 29.688798)
2019,29.688812,-82.351468,POINT (-82.351468 29.688812000000002)
2019,29.688827,-82.348117,POINT (-82.348117 29.688827000000003)
2019,29.688863,-82.347323,POINT (-82.347323 29.688862999999998)
2019,29.688867,-82.353127,POINT (-82.353127 29.688866999999995)
2015,29.688874,-82.349799,POINT (-82.349799 29.688874)
2019,29.688897,-82.368722,POINT (-82.368722 29.688897)
2017,29.688985,-82.357840,POINT (-82.35784 29.688985)
2019,29.689040,-82.360960,POINT (-82.36096 29.68904)
2019,29.689061,-82.375960,POINT (-82.37596 29.689061)
2019,29.689103,-82.360774,POINT (-82.360774 29.689103)
2019,29.689113,-82.348358,POINT (-82.348358 29.689113000000003)
2019,29.689120,-82.348658,POINT (-82.348658 29.68912)
2016,29.689124,-82.359179,POINT (-82.359179 29.689124)
2019,29.689128,-82.348938,POINT (-82.348938 29.689127999999997)
2019,29.689128,-82.348945,POINT (-82.348945 29.689127999999997)
2018,29.689133,-82.349142,POINT (-82.349142 29.689133000000005)
2015,29.689230,-82.378884,POINT (-82.378884 29.689230000000002)
2019,29.689230,-82.378585,POINT (-82.378585 29.689230000000002)
2015,29.689231,-82.341681,POINT (-82.341681 29.689231)
2017,29.689237,-82.359401,POINT (-82.359401 29.689236999999995)
2019,29.689277,-82.351469,POINT (-82.351469 29.689277)
2014,29.689306,-82.340552,POINT (-82.340552 29.689306000000002)
2017,29.689353,-82.374841,POINT (-82.374841 29.689353000000004)
2017,29.689357,-82.351468,POINT (-82.351468 29.689357)
2019,29.689397,-82.349791,POINT (-82.349791 29.689397)
2019,29.689411,-82.353123,POINT (-82.353123 29.689410999999996)
2019,29.689419,-82.352290,POINT (-82.35229 29.689419000000004)
2019,29.689424,-82.367698,POINT (-82.367698 29.689424)
2019,29.689429,-82.375961,POINT (-82.375961 29.689428999999997)
2019,29.689484,-82.350633,POINT (-82.350633 29.689484)
2016,29.689494,-82.376665,POINT (-82.376665 29.689494)
2019,29.689499,-82.376972,POINT (-82.376972 29.689499)
2017,29.689515,-82.359270,POINT (-82.35927 29.689515)
2019,29.689612,-82.367403,POINT (-82.367403 29.689612000000004)
2019,29.689629,-82.367078,POINT (-82.367078 29.689629)
2019,29.689662,-82.349789,POINT (-82.349789 29.689662)
2019,29.689667,-82.367691,POINT (-82.367691 29.689666999999996)
2019,29.689690,-82.365396,POINT (-82.365396 29.68969)
2018,29.689692,-82.365145,POINT (-82.365145 29.689692)
2019,29.689696,-82.364648,POINT (-82.364648 29.689696000000005)
2017,29.689712,-82.357843,POINT (-82.357843 29.689711999999997)
2019,29.689717,-82.375961,POINT (-82.375961 29.689717000000005)
2019,29.689757,-82.351462,POINT (-82.351462 29.689756999999997)
2019,29.689820,-82.375053,POINT (-82.375053 29.689819999999997)
2019,29.689862,-82.369674,POINT (-82.369674 29.689861999999998)
2019,29.689889,-82.367696,POINT (-82.36769600000001 29.689889000000004)
2019,29.689914,-82.372918,POINT (-82.372918 29.689914)
2019,29.689935,-82.348937,POINT (-82.348937 29.689935000000002)
2019,29.689987,-82.352287,POINT (-82.352287 29.689987)
2019,29.690028,-82.351456,POINT (-82.351456 29.690028)
2014,29.690033,-82.368718,POINT (-82.368718 29.690033)
2019,29.690038,-82.350639,POINT (-82.350639 29.690038)
2019,29.690051,-82.368718,POINT (-82.368718 29.690051000000004)
2019,29.690070,-82.347301,POINT (-82.347301 29.690070000000002)
2019,29.690172,-82.357033,POINT (-82.357033 29.690172000000004)
2019,29.690199,-82.377197,POINT (-82.377197 29.690199000000003)
2019,29.690208,-82.383938,POINT (-82.383938 29.690208)
2019,29.690228,-82.349786,POINT (-82.349786 29.690228)
2019,29.690232,-82.352284,POINT (-82.352284 29.690231999999998)
2017,29.690244,-82.353116,POINT (-82.353116 29.690244000000003)
2019,29.690255,-82.353116,POINT (-82.353116 29.690255)
2019,29.690298,-82.367705,POINT (-82.367705 29.690298)
2019,29.690308,-82.373674,POINT (-82.37367400000001 29.690308)
2019,29.690329,-82.350639,POINT (-82.350639 29.690329000000002)
2015,29.690375,-82.368717,POINT (-82.368717 29.690375)
2019,29.690418,-82.350639,POINT (-82.350639 29.690418000000005)
2019,29.690474,-82.365474,POINT (-82.365474 29.690473999999995)
2019,29.690475,-82.365428,POINT (-82.365428 29.690475)
2014,29.690481,-82.365161,POINT (-82.365161 29.690481)
2019,29.690482,-82.367709,POINT (-82.367709 29.690482000000003)
2016,29.690486,-82.364904,POINT (-82.364904 29.690486)
2019,29.690487,-82.364863,POINT (-82.364863 29.690487)
2014,29.690534,-82.353114,POINT (-82.353114 29.690533999999996)
2019,29.690539,-82.352280,POINT (-82.35228 29.690539000000005)
2019,29.690540,-82.349786,POINT (-82.349786 29.690540000000002)
2019,29.690550,-82.353114,POINT (-82.353114 29.69055)
2019,29.690552,-82.369671,POINT (-82.369671 29.690552)
2019,29.690565,-82.349786,POINT (-82.349786 29.690565)
2019,29.690571,-82.379972,POINT (-82.379972 29.690571)
2017,29.690584,-82.374752,POINT (-82.374752 29.690584000000005)
2016,29.690587,-82.344519,POINT (-82.344519 29.690587000000004)
2019,29.690602,-82.367712,POINT (-82.367712 29.690602)
2014,29.690647,-82.344746,POINT (-82.344746 29.690647)
2014,29.690724,-82.344950,POINT (-82.34495 29.690724)
2019,29.690729,-82.372897,POINT (-82.372897 29.690728999999997)
2019,29.690735,-82.348427,POINT (-82.348427 29.690735000000004)
2019,29.690740,-82.348721,POINT (-82.348721 29.690740000000005)
2019,29.690748,-82.348838,POINT (-82.348838 29.690748)
2019,29.690752,-82.345019,POINT (-82.345019 29.690752)
2019,29.690760,-82.346347,POINT (-82.346347 29.69076)
2014,29.690769,-82.367716,POINT (-82.367716 29.690769)
2019,29.690792,-82.355239,POINT (-82.355239 29.690792)
2016,29.690799,-82.347300,POINT (-82.3473 29.690799000000002)
2019,29.690805,-82.348952,POINT (-82.348952 29.690805)
2019,29.690808,-82.352281,POINT (-82.352281 29.690808)
2019,29.690810,-82.374744,POINT (-82.374744 29.690810000000003)
2019,29.690815,-82.349786,POINT (-82.349786 29.690815)
2018,29.690822,-82.352281,POINT (-82.352281 29.690822000000004)
2019,29.690826,-82.346122,POINT (-82.34612200000001 29.690826)
2019,29.690880,-82.350636,POINT (-82.350636 29.690879999999996)
2018,29.690951,-82.349003,POINT (-82.349003 29.690951)
2017,29.691011,-82.369385,POINT (-82.36938500000001 29.691011)
2016,29.691016,-82.370489,POINT (-82.370489 29.691016)
2019,29.691019,-82.370905,POINT (-82.370905 29.691019)
2019,29.691025,-82.371948,POINT (-82.371948 29.691025)
2019,29.691035,-82.349785,POINT (-82.349785 29.691035)
2017,29.691055,-82.348174,POINT (-82.348174 29.691054999999995)
2019,29.691068,-82.375962,POINT (-82.375962 29.691068000000005)
2019,29.691098,-82.348175,POINT (-82.348175 29.691098)
2019,29.691136,-82.349005,POINT (-82.349005 29.691136)
2018,29.691169,-82.351454,POINT (-82.351454 29.691169000000002)
2018,29.691194,-82.372888,POINT (-82.37288800000002 29.691194)
2019,29.691195,-82.364317,POINT (-82.364317 29.691195000000004)
2019,29.691201,-82.365155,POINT (-82.365155 29.691201000000003)
2019,29.691204,-82.367362,POINT (-82.367362 29.691204)
2017,29.691205,-82.365714,POINT (-82.365714 29.691204999999997)
2019,29.691205,-82.365710,POINT (-82.36571 29.691204999999997)
2018,29.691228,-82.357581,POINT (-82.357581 29.691228)
2019,29.691256,-82.356331,POINT (-82.356331 29.691256000000003)
2019,29.691256,-82.348175,POINT (-82.348175 29.691256000000003)
2019,29.691288,-82.340177,POINT (-82.340177 29.691288)
2019,29.691288,-82.340177,POINT (-82.340177 29.691288)
2019,29.691288,-82.340177,POINT (-82.340177 29.691288)
2019,29.691314,-82.344560,POINT (-82.34456 29.691313999999995)
2018,29.691330,-82.349001,POINT (-82.349001 29.691330000000004)
2019,29.691363,-82.375962,POINT (-82.375962 29.691363)
2019,29.691372,-82.352283,POINT (-82.352283 29.691372000000005)
2019,29.691372,-82.346194,POINT (-82.346194 29.691372000000005)
2019,29.691388,-82.352283,POINT (-82.352283 29.691388000000003)
2019,29.691396,-82.351453,POINT (-82.351453 29.691396)
2019,29.691397,-82.373654,POINT (-82.373654 29.691397)
2019,29.691411,-82.347093,POINT (-82.347093 29.691411)
2017,29.691416,-82.346274,POINT (-82.346274 29.691416)
2018,29.691426,-82.372882,POINT (-82.372882 29.691426)
2019,29.691458,-82.355267,POINT (-82.355267 29.691458)
2019,29.691499,-82.346599,POINT (-82.346599 29.691499000000004)
2019,29.691509,-82.348175,POINT (-82.348175 29.691508999999996)
2014,29.691512,-82.346669,POINT (-82.346669 29.691511999999996)
2016,29.691512,-82.346669,POINT (-82.346669 29.691511999999996)
2019,29.691513,-82.355176,POINT (-82.355176 29.691513)
2019,29.691527,-82.348997,POINT (-82.348997 29.691527)
2017,29.691529,-82.344194,POINT (-82.344194 29.691529)
2018,29.691554,-82.348996,POINT (-82.348996 29.691553999999996)
2019,29.691567,-82.354682,POINT (-82.354682 29.691567)
2019,29.691576,-82.379971,POINT (-82.379971 29.691576)
2019,29.691622,-82.349780,POINT (-82.34978 29.691622)
2019,29.691673,-82.352283,POINT (-82.352283 29.691673000000005)
2019,29.691690,-82.353105,POINT (-82.353105 29.69169)
2019,29.691698,-82.350632,POINT (-82.350632 29.691698000000002)
2016,29.691703,-82.343773,POINT (-82.343773 29.691703)
2014,29.691704,-82.358540,POINT (-82.35854 29.691703999999998)
2019,29.691705,-82.351449,POINT (-82.351449 29.691704999999995)
2019,29.691745,-82.378325,POINT (-82.378325 29.691745)
2019,29.691749,-82.340189,POINT (-82.340189 29.691748999999998)
2019,29.691750,-82.367696,POINT (-82.36769600000001 29.691749999999995)
2019,29.691817,-82.368711,POINT (-82.368711 29.691817)
2019,29.691835,-82.369664,POINT (-82.369664 29.691835)
2019,29.691889,-82.366182,POINT (-82.366182 29.691889)
2019,29.691892,-82.366420,POINT (-82.36642 29.691892)
2019,29.691895,-82.372870,POINT (-82.37287 29.691895)
2015,29.691907,-82.358526,POINT (-82.358526 29.691907)
2019,29.691912,-82.375962,POINT (-82.375962 29.691912000000002)
2019,29.691913,-82.352284,POINT (-82.352284 29.691913)
2019,29.691925,-82.364936,POINT (-82.364936 29.691925)
2015,29.691934,-82.353103,POINT (-82.353103 29.691934)
2019,29.691935,-82.364628,POINT (-82.364628 29.691935000000004)
2019,29.691935,-82.352284,POINT (-82.352284 29.691935000000004)
